row ,county_name,state_abbr,votes_total,votes_dem,votes_gop,combined_fips,per_dem,per_gop
2864,Merrimack County,NH,976,503,456,33013,0.515368852,0.467213115
2865,Merrimack County,NH,1556,905,629,33013,0.581619537,0.404241645
2866,Merrimack County,NH,1544,731,784,33013,0.473445596,0.507772021
2867,Merrimack County,NH,21604,14097,7252,33013,0.652518052,0.335678578
2868,Merrimack County,NH,629,307,313,33013,0.488076312,0.497615262
2869,Merrimack County,NH,1772,794,958,33013,0.448081264,0.540632054
2870,Merrimack County,NH,2556,1195,1333,33013,0.467527387,0.521517997
2871,Merrimack County,NH,3677,2059,1570,33013,0.559967365,0.426978515
2872,Merrimack County,NH,2561,1515,1009,33013,0.591565795,0.393986724
2873,Merrimack County,NH,562,286,267,33013,0.508896797,0.475088968
2874,Merrimack County,NH,7357,3319,3968,33013,0.451134973,0.539350279
2875,Merrimack County,NH,3768,2264,1471,33013,0.600849257,0.390392781
2876,Merrimack County,NH,2994,1414,1546,33013,0.472277889,0.516366065
2877,Merrimack County,NH,1353,664,680,33013,0.490761271,0.502586844
2878,Merrimack County,NH,3151,1737,1384,33013,0.55125357,0.439225643
2879,Merrimack County,NH,2282,1242,1013,33013,0.544259422,0.443908852
2880,Merrimack County,NH,3874,2102,1729,33013,0.542591637,0.446308725
2881,Merrimack County,NH,1934,959,936,33013,0.495863495,0.483971044
2882,Merrimack County,NH,800,400,387,33013,0.5,0.48375
2883,Merrimack County,NH,1206,654,545,33013,0.542288557,0.451907131
2884,Merrimack County,NH,1657,938,694,33013,0.566083283,0.418829209
2885,Merrimack County,NH,1137,623,496,33013,0.547933157,0.436235708
2886,Merrimack County,NH,862,492,361,33013,0.570765661,0.418793503
2887,Rockingham County,NH,4353,1630,2691,33015,0.374454399,0.618194349
2888,Rockingham County,NH,3244,1219,1996,33015,0.375770654,0.615289766
2889,Rockingham County,NH,2431,1093,1301,33015,0.449609214,0.535170712
2890,Rockingham County,NH,2487,937,1528,33015,0.376759148,0.614394853
2891,Rockingham County,NH,2737,1082,1622,33015,0.395323347,0.592619657
2892,Rockingham County,NH,2368,983,1356,33015,0.415118243,0.572635135
2893,Rockingham County,NH,2655,1133,1485,33015,0.426741996,0.559322034
2894,Rockingham County,NH,16109,7573,8309,33015,0.470109876,0.515798622
2895,Rockingham County,NH,1529,592,916,33015,0.387181164,0.599084369
2896,Rockingham County,NH,3549,1793,1697,33015,0.505212736,0.478162863
2897,Rockingham County,NH,8890,5194,3614,33015,0.584251969,0.406524184
2898,Rockingham County,NH,2463,1039,1380,33015,0.421843281,0.560292326
2899,Rockingham County,NH,2536,1355,1159,33015,0.534305994,0.457018927
2900,Rockingham County,NH,5278,2012,3217,33015,0.381205002,0.609511178
2901,Rockingham County,NH,9670,4843,4742,33015,0.500827301,0.490382627
2902,Rockingham County,NH,1492,548,917,33015,0.367292225,0.61461126
2903,Rockingham County,NH,1345,587,739,33015,0.436431227,0.549442379
2904,Rockingham County,NH,3421,1518,1854,33015,0.443729904,0.541946799
2905,Rockingham County,NH,13081,5660,7295,33015,0.432688632,0.557679077
2906,Rockingham County,NH,819,396,419,33015,0.483516484,0.511599512
2907,Rockingham County,NH,1091,564,521,33015,0.51695692,0.477543538
2908,Rockingham County,NH,565,262,298,33015,0.463716814,0.527433628
2909,Rockingham County,NH,5199,3230,1893,33015,0.621273322,0.364108482
2910,Rockingham County,NH,2530,1104,1395,33015,0.436363636,0.551383399
2911,Rockingham County,NH,3049,1462,1558,33015,0.479501476,0.510987209
2912,Rockingham County,NH,2430,1198,1189,33015,0.493004115,0.489300412
2913,Rockingham County,NH,2797,1364,1379,33015,0.487665356,0.493028245
2914,Rockingham County,NH,4140,1709,2387,33015,0.412801932,0.576570048
2915,Rockingham County,NH,13066,8828,4088,33015,0.675646717,0.312873106
2916,Rockingham County,NH,4991,2289,2632,33015,0.458625526,0.527349229
2917,Rockingham County,NH,3822,1930,1873,33015,0.504971219,0.490057561
2918,Rockingham County,NH,14446,6026,8285,33015,0.417139693,0.57351516
2919,Rockingham County,NH,3255,1298,1922,33015,0.398771121,0.59047619
2920,Rockingham County,NH,4284,2030,2211,33015,0.473856209,0.516106443
2921,Rockingham County,NH,569,240,322,33015,0.421792619,0.565905097
2922,Rockingham County,NH,4837,2411,2395,33015,0.498449452,0.495141617
2923,Rockingham County,NH,8266,2964,5224,33015,0.358577305,0.631986451
2924,Strafford County,NH,4926,2577,2271,33017,0.523142509,0.461023143
2925,Strafford County,NH,16163,9724,6162,33017,0.601620986,0.381241106
2926,Strafford County,NH,7398,5074,2217,33017,0.685861044,0.299675588
2927,Strafford County,NH,3006,1545,1429,33017,0.513972056,0.475382568
2928,Strafford County,NH,2580,1621,921,33017,0.628294574,0.356976744
2929,Strafford County,NH,1153,673,466,33017,0.583694709,0.404163053
2930,Strafford County,NH,869,416,439,33017,0.478711162,0.505178366
2931,Strafford County,NH,2249,1104,1124,33017,0.490884838,0.499777679
2932,Strafford County,NH,1608,699,889,33017,0.434701493,0.552860697
2933,Strafford County,NH,14538,7493,6816,33017,0.515407897,0.468840281
2934,Strafford County,NH,1545,837,680,33017,0.541747573,0.44012945
2935,Strafford County,NH,5248,3028,2151,33017,0.576981707,0.409870427
2936,Strafford County,NH,2479,1235,1214,33017,0.498184752,0.489713594
2937,Sullivan County,NH,539,316,212,33019,0.586270872,0.393320965
2938,Sullivan County,NH,2253,1365,856,33019,0.605858855,0.379937861
2939,Sullivan County,NH,5576,3352,2147,33019,0.601147776,0.385043042
2940,Sullivan County,NH,1042,635,395,33019,0.60940499,0.379078695
2941,Sullivan County,NH,439,196,233,33019,0.446469248,0.530751708
2942,Sullivan County,NH,436,227,202,33019,0.520642202,0.463302752
2943,Sullivan County,NH,1992,1144,831,33019,0.574297189,0.417168675
2944,Sullivan County,NH,392,223,164,33019,0.568877551,0.418367347
2945,Sullivan County,NH,617,294,316,33019,0.47649919,0.512155592
2946,Sullivan County,NH,2883,1448,1310,33019,0.502254596,0.45438779
2947,Sullivan County,NH,1453,976,457,33019,0.671713696,0.314521679
2948,Sullivan County,NH,772,365,398,33019,0.472797927,0.515544041
2949,Sullivan County,NH,2018,916,1075,33019,0.453914767,0.532705649
2950,Sullivan County,NH,794,424,359,33019,0.534005038,0.452141058
2951,Sullivan County,NH,608,285,314,33019,0.46875,0.516447368
2952,Atlantic County,NJ,102405,59509,41918,34001,0.581114203,0.409335482
2953,Bergen County,NJ,352023,193470,155267,34003,0.549594771,0.441070612
2954,Burlington County,NJ,197059,115951,79110,34005,0.588407533,0.401453372
2955,Camden County,NJ,203201,137795,63329,34007,0.678121663,0.311656931
2956,Cape May County,NJ,47243,21275,25488,34009,0.450331266,0.539508499
2957,Cumberland County,NJ,49472,30172,18767,34011,0.609880336,0.379345893
2958,Essex County,NJ,281633,217950,61595,34013,0.773879481,0.218706615
2959,Gloucester County,NJ,133568,72960,58915,34015,0.54623862,0.441086188
2960,Hudson County,NJ,176104,136239,38082,34017,0.773628083,0.216247218
2961,Hunterdon County,NJ,62821,25148,36979,34019,0.400311998,0.588640741
2962,Mercer County,NJ,139064,94300,43155,34021,0.678105045,0.310324743
2963,Middlesex County,NJ,285232,179515,102472,34023,0.629364868,0.359258428
2964,Monmouth County,NJ,268943,125471,140376,34025,0.466533801,0.521954466
2965,Morris County,NJ,206580,90313,114265,34027,0.437181721,0.553127118
2966,Ocean County,NJ,237432,96500,138594,34029,0.406432157,0.583720813
2967,Passaic County,NJ,164629,104057,59181,34031,0.632069684,0.359481015
2968,Salem County,NJ,29116,14456,14214,34033,0.496496772,0.48818519
2969,Somerset County,NJ,134932,70168,63159,34035,0.520024901,0.468080218
2970,Sussex County,NJ,61704,23406,37215,34037,0.37932711,0.603121354
2971,Union County,NJ,202353,134220,66457,34039,0.663296319,0.328421125
2972,Warren County,NJ,43312,17869,24695,34041,0.412564647,0.570165312
2973,Bernalillo County,NM,264942,147183,104242,35001,0.555529135,0.393452152
2974,Catron County,NM,2100,557,1474,35003,0.265238095,0.701904762
2975,Chaves County,NM,20498,6621,13271,35005,0.323007123,0.647429017
2976,Cibola County,NM,8154,4907,2966,35006,0.601790532,0.363747854
2977,Colfax County,NM,5896,2879,2763,35007,0.488297151,0.468622795
2978,Curry County,NM,13450,3956,9150,35009,0.294126394,0.680297398
2979,De Baca County,NM,900,287,586,35011,0.318888889,0.651111111
2980,Dona Ana County,NM,65712,36778,26988,35013,0.559684685,0.410701242
2981,Eddy County,NM,19195,6110,12546,35015,0.31831206,0.65360771
2982,Grant County,NM,12744,7009,5286,35017,0.549984306,0.414783427
2983,Guadalupe County,NM,1978,1388,518,35019,0.701718908,0.261880688
2984,Harding County,NM,600,260,326,35021,0.433333333,0.543333333
2985,Hidalgo County,NM,1929,994,895,35023,0.515292898,0.463970969
2986,Lea County,NM,16933,4068,12480,35025,0.24024095,0.737022382
2987,Lincoln County,NM,9209,2931,5940,35027,0.3182756,0.645021175
2988,Los Alamos County,NM,10654,5191,4796,35028,0.487234841,0.450159564
2989,Luna County,NM,7472,3573,3654,35029,0.478185225,0.489025696
2990,McKinley County,NM,21313,15363,5420,35031,0.720827664,0.254304884
2991,Mora County,NM,2604,1952,591,35033,0.749615975,0.226958525
2992,Otero County,NM,19643,6715,12219,35035,0.341852059,0.622053658
2993,Quay County,NM,3696,1382,2194,35037,0.373917749,0.593614719
2994,Rio Arriba County,NM,15239,11389,3373,35039,0.747358751,0.221339983
2995,Roosevelt County,NM,5949,1719,4032,35041,0.288956127,0.677760968
2996,Sandoval County,NM,53361,26831,24124,35043,0.502820412,0.452090478
2997,San Juan County,NM,45994,15688,28779,35045,0.341087968,0.625712049
2998,San Miguel County,NM,11388,8754,2281,35047,0.768703899,0.20029856
2999,Santa Fe County,NM,67624,49668,15145,35049,0.734472968,0.223958949
3000,Sierra County,NM,5101,1963,2928,35051,0.384826505,0.574005097
3001,Socorro County,NM,7087,3983,2698,35053,0.562014957,0.380697051
3002,Taos County,NM,15188,11855,2710,35055,0.780550435,0.17843034
3003,Torrance County,NM,6376,2414,3521,35057,0.378607277,0.552227102
3004,Union County,NM,1753,471,1231,35059,0.268682259,0.702224758
3005,Valencia County,NM,27647,13473,12788,35061,0.487322313,0.462545665
3006,Albany County,NY,125531,80891,42029,36001,0.644390629,0.334809728
3007,Allegany County,NY,15601,5658,9609,36003,0.36266906,0.615922056
3008,Bronx County,NY,316047,288378,26304,36005,0.912452895,0.083228127
3009,Broome County,NY,75244,38315,34878,36007,0.509210037,0.463531976
3010,Cattaraugus County,NY,27608,11695,15406,36009,0.423609099,0.558026659
3011,Cayuga County,NY,26073,14162,11355,36011,0.543167261,0.435507997
3012,Chautauqua County,NY,48434,21815,25795,36013,0.450406739,0.532580419
3013,Chemung County,NY,31981,15285,16207,36015,0.477940027,0.506769644
3014,Chenango County,NY,17655,8340,8933,36017,0.472387426,0.505975644
3015,Clinton County,NY,27622,17123,10054,36019,0.619904424,0.363985229
3016,Columbia County,NY,26008,14244,11194,36021,0.547677638,0.430406029
3017,Cortland County,NY,17698,9445,7886,36023,0.533676122,0.445587072
3018,Delaware County,NY,16916,7469,9085,36025,0.441534642,0.5370655
3019,Dutchess County,NY,114142,59885,52320,36027,0.524653502,0.458376408
3020,Erie County,NY,386665,220184,159678,36029,0.569443834,0.412962125
3021,Essex County,NY,15577,8835,6495,36031,0.567182384,0.416960904
3022,Franklin County,NY,14537,9065,5248,36033,0.623581207,0.361009837
3023,Fulton County,NY,18040,7916,9811,36035,0.438802661,0.543847007
3024,Genesee County,NY,23079,8886,13701,36037,0.385025348,0.593656571
3025,Greene County,NY,18263,7911,9935,36039,0.433170892,0.543996058
3026,Hamilton County,NY,2655,955,1652,36041,0.359698682,0.622222222
3027,Herkimer County,NY,23290,10433,12389,36043,0.447960498,0.531945041
3028,Jefferson County,NY,32051,15345,16279,36045,0.478768213,0.50790927
3029,Kings County,NY,618035,503291,108630,36047,0.814340612,0.175766745
3030,Lewis County,NY,9481,4263,5083,36049,0.449636114,0.536124881
3031,Livingston County,NY,24606,10889,13210,36051,0.442534341,0.536860928
3032,Madison County,NY,25865,12698,12611,36053,0.490933694,0.487570075
3033,Monroe County,NY,308925,178491,124769,36055,0.577781015,0.403881201
3034,Montgomery County,NY,16784,7881,8622,36057,0.469554337,0.513703527
3035,Nassau County,NY,460824,243649,212882,36059,0.528724632,0.461959447
3036,New York County,NY,496293,417861,72300,36061,0.841964323,0.145680072
3037,Niagara County,NY,82720,40862,40397,36063,0.493979691,0.488358317
3038,Oneida County,NY,80429,37388,41639,36065,0.464857203,0.517711273
3039,Onondaga County,NY,188787,112664,72807,36067,0.59677838,0.385656851
3040,Ontario County,NY,44144,21285,21998,36069,0.482171983,0.498323668
3041,Orange County,NY,130494,67709,60984,36071,0.518866768,0.467331831
3042,Orleans County,NY,13756,5411,8076,36073,0.393355627,0.58708927
3043,Oswego County,NY,41133,21733,18503,36075,0.528359225,0.449833467
3044,Otsego County,NY,21938,10975,10527,36077,0.500273498,0.479852311
3045,Putnam County,NY,40883,17851,22436,36079,0.436636255,0.548785559
3046,Queens County,NY,507722,399970,103193,36081,0.787773624,0.203247053
3047,Rensselaer County,NY,63332,34713,27240,36083,0.548111539,0.430114318
3048,Richmond County,NY,135283,67524,66420,36085,0.49913145,0.49097078
3049,Rockland County,NY,114500,60446,52936,36087,0.527912664,0.462323144
3050,St. Lawrence County,NY,34023,19574,13914,36089,0.575316698,0.408958646
3051,Saratoga County,NY,97502,48876,46829,36091,0.501282025,0.480287584
3052,Schenectady County,NY,59614,33777,24608,36093,0.566595095,0.412788942
3053,Schoharie County,NY,11943,4862,6849,36095,0.407100394,0.573474002
3054,Schuyler County,NY,7464,3354,3942,36097,0.449356913,0.528135048
3055,Seneca County,NY,12148,6526,5405,36099,0.537207771,0.444929206
3056,Steuben County,NY,35659,14586,20425,36101,0.409041196,0.572786674
3057,Suffolk County,NY,540653,274830,259348,36103,0.508329742,0.479694
3058,Sullivan County,NY,25322,13781,11148,36105,0.544230314,0.440249585
3059,Tioga County,NY,19977,8263,11278,36107,0.41362567,0.564549232
3060,Tompkins County,NY,35825,24447,10202,36109,0.682400558,0.284773203
3061,Ulster County,NY,72193,43164,27340,36111,0.597897303,0.378707077
3062,Warren County,NY,26220,13112,12571,36113,0.500076278,0.479443173
3063,Washington County,NY,21263,10596,10254,36115,0.498330433,0.482246155
3064,Wayne County,NY,34127,15136,18315,36117,0.443519794,0.536671843
3065,Westchester County,NY,284731,171908,108707,36119,0.603755826,0.381788425
3066,Wyoming County,NY,15230,5224,9726,36121,0.343007223,0.638608011
3067,Yates County,NY,8437,4021,4270,36123,0.476591205,0.506104065
3068,Alamance County,NC,66638,28341,37712,37001,0.425297878,0.565923347
3069,Alexander County,NC,17060,4591,12207,37003,0.269109027,0.715533411
3070,Alleghany County,NC,5025,1574,3378,37005,0.313233831,0.672238806
3071,Anson County,NC,11072,6894,4125,37007,0.622651734,0.372561416
3072,Ashe County,NC,12486,4100,8207,37009,0.328367772,0.657296172
3073,Avery County,NC,7657,1861,5708,37011,0.243045579,0.745461669
3074,Beaufort County,NC,23468,9399,13918,37013,0.400502812,0.593062894
3075,Bertie County,NC,9941,6537,3367,37015,0.65757972,0.33869832
3076,Bladen County,NC,16351,8277,7947,37017,0.506207571,0.48602532
3077,Brunswick County,NC,56985,21932,34587,37019,0.384873212,0.606949197
3078,Buncombe County,NC,126201,70066,54429,37021,0.555193699,0.431288183
3079,Burke County,NC,36116,13577,22109,37023,0.375927567,0.612166353
3080,Cabarrus County,NC,82445,32453,49125,37025,0.393632118,0.59585178
3081,Caldwell County,NC,34338,10795,23069,37027,0.314374745,0.671821306
3082,Camden County,NC,4520,1456,2995,37029,0.322123894,0.662610619
3083,Carteret County,NC,35124,10197,24598,37031,0.290314315,0.70031887
3084,Caswell County,NC,10736,5183,5471,37033,0.482768256,0.50959389
3085,Catawba County,NC,69102,23954,44386,37035,0.346646986,0.642325837
3086,Chatham County,NC,35157,18252,16578,37037,0.519156925,0.47154194
3087,Cherokee County,NC,12695,3339,9201,37039,0.263016936,0.724773533
3088,Chowan County,NC,7424,3507,3872,37041,0.472386853,0.521551724
3089,Clay County,NC,5592,1573,3952,37043,0.281294707,0.706723891
3090,Cleveland County,NC,42542,16734,25440,37045,0.393352452,0.597997273
3091,Columbus County,NC,24017,10973,12863,37047,0.456884707,0.535578965
3092,Craven County,NC,45585,18556,26654,37049,0.407063727,0.584709883
3093,Cumberland County,NC,126092,74991,50191,37051,0.594732418,0.39805063
3094,Currituck County,NC,11153,3521,7431,37053,0.315699812,0.666278131
3095,Dare County,NC,17614,7258,10102,37055,0.41205859,0.573521063
3096,Davidson County,NC,69994,20291,48935,37057,0.289896277,0.699131354
3097,Davie County,NC,20418,5652,14568,37059,0.276814575,0.713488099
3098,Duplin County,NC,20375,8923,11330,37061,0.43793865,0.55607362
3099,Durham County,NC,143828,109185,33326,37063,0.759135912,0.231707317
3100,Edgecombe County,NC,26826,18249,8494,37065,0.68027287,0.316633117
3101,Forsyth County,NC,172332,91606,79177,37067,0.531566975,0.45944456
3102,Franklin County,NC,28059,13317,14480,37069,0.474607078,0.516055455
3103,Gaston County,NC,89638,32903,55817,37071,0.367065307,0.622693501
3104,Gates County,NC,5310,2745,2532,37073,0.516949153,0.476836158
3105,Graham County,NC,3910,1115,2743,37075,0.28516624,0.701534527
3106,Granville County,NC,26068,13529,12332,37077,0.518988799,0.473070431
3107,Greene County,NC,8194,3761,4393,37079,0.458994386,0.536123993
3108,Guilford County,NC,251529,145483,103964,37081,0.578394539,0.413328085
3109,Halifax County,NC,25724,16931,8686,37083,0.658179132,0.337661328
3110,Harnett County,NC,42343,16858,25070,37085,0.398129561,0.592069527
3111,Haywood County,NC,27679,11742,15553,37087,0.424220528,0.561906138
3112,Henderson County,NC,51961,18519,32860,37089,0.356401917,0.632397375
3113,Hertford County,NC,10872,7815,3001,37091,0.718818985,0.276030169
3114,Hoke County,NC,16800,9915,6721,37093,0.590178571,0.400059524
3115,Hyde County,NC,2358,1157,1183,37095,0.490670059,0.501696353
3116,Iredell County,NC,75762,25952,49071,37097,0.342546395,0.647699374
3117,Jackson County,NC,16556,8052,8224,37099,0.48634936,0.496738343
